"auto_id","hisco_45_id","hisco_3_id","hisco_2_id","hisco_1_id","label","description","country_code","preferred"
"35447","80","2","2","2","Postal Services Supervisor","Supervises and co-ordinates mail collection, sorting and distribution services, for a defined geographical area.","","0"
"35448","90","2","2","2","Other Transport and Communications Supervisors","This group includes transport and communications supervisors, dispatchers and controllers not classified elsewhere, for example those supervising and co-ordinating one or more of the operational activities of a barge, ferry or pipeline service and supervising the activities of workers engaged therein.","","0"
"35449","20","3","2","2","Sales Supervisor (Wholesale Trade)","Supervises workers in a wholesale trade establishment engaged in buying goods for resale and selling them to retailers and to industrial, commercial or other large consumers.","","0"
"35450","30","3","2","2","Sales Supervisor (Retail Trade)","Supervises workers in a retail trade establishment engaged in buying goods for resale and selling them for personal or household consumption or other use.","","0"
"35451","90","3","2","2","Other Sales Supervisors","Workers in this group perform sales supervisory duties not elsewhere classified, for example those who supervise canvassing, display or demonstration activities; inspect sales activities in various branches or departments of a retail or wholesale establishment; supervise sales workers employed in the sales department of a manufacturing enterprise; inspect the activities and results of distribution agencies within a specified territorial division engaged in selling the products of an industrial, import or other undertaking; give expert advice on sales production methods.","","0"
"35452","20","4","2","2","Housekeeper (except Private Service)","Plans, organises and supervises the work of domestic staff in hotels and other institutions.","","0"
"35453","25","4","2","2","Housekeeper (Private Service, in Hotels, or in Other Institutions)","Plans, organises and supervises the work of domestic staff in private households, hotels or other institutions.","","0"
"35454","30","4","2","2","Housekeeper (Private Service)","Organises and supervises the work of domestic staff in private households.","","0"
"35455","40","4","2","2","House Steward","Controls the purchase, storage and issue of foodstuffs and kitchen supplies and supervises and co-ordinates the work of pantry, storeroom and kitchen staff not engaged in cooking in hotels, restaurants and clubs.","","0"
"35456","50","4","2","2","Ship Chief Steward","Plans, co-ordinates and supervises the activities of crew engaged in housekeeping and meal serving on board passenger or cargo vessels.","","0"
"35457","60","4","2","2","Housekeeping Matron","Organises and supervises the work of domestic staff and supervises the general welfare and conduct of individuals in residential institutions.","","0"
"35458","90","4","2","2","Other Housekeeping and Related Service Supervisors","This group includes housekeeping supervisors not elsewhere classified, for example those who perform supervisory tasks in establishments providing only shelter, such as tourist camps and lodging houses; act as butler in private households.","","0"
"35459","20","5","2","2","Farm Supervisor","Supervises operations in connection with growing, harvesting and marketing of agricultural produce, and maintenance of machinery, implements and equipment, under the direction of the farm manager.","","0"
"35460","10","6","2","2","Production Supervisor or Foreman, General","Supervises production activities in a distinct unit within an establishment, and controls and co-ordinates activities of workers in this unit engaged in various processing and fabricating occupations.","","0"
"35461","20","6","2","2","Supervisor and General Foreman (Mining, Quarrying and Well-Drilling)","Supervises production activities of a distinct unit in a mine or quarry or at well-drilling site and controls and co-ordinates the activities of workers at this unit engaged in various extracting occupations.","","0"
"35462","30","6","2","2","Supervisor and General Foreman (Metal Processing)","Supervises production activities of a distinct unit within a metal-processing establishment and controls and co-ordinates the activities of workers in this unit engaged in various occupations.","","0"
"35463","40","6","2","2","Supervisor and General Foreman (Chemical and Related Materials Processing)","Supervises production activities of a distinct unit within an establishment concerned with the processing of basic chemical components and related materials, including petroleum refining and preparation of paper pulp, and controls and co-ordinates activities of workers in this unit engaged in various occupations.","","0"
"35464","50","6","2","2","Supervisor and General Foreman (Manufacturing of Machinery and Metal Products)","Supervises production activities of a distinct unit within an establishment concerned with manufacturing and assembly of mechanical equipment and metal products, such as machinery, precision instruments and scientific apparatus, transport equipment and metal parts of various kinds, and controls and co-ordinates the activities of workers in this unit engaged in various occupations.","","0"
"35465","55","6","2","2","Supervisor and General Foreman (Manufacturing and Installation of Electrical and Electronic Equipment)","Supervises production activities of a distinct unit within an establishment concerned with the manufacture of electrical and electronic equipment and controls and co-ordinates the activities of workers in this unit engaged in various occupations.","","0"
"35466","60","6","2","2","Supervisor and General Foreman (Fabrication of Products of Paper, Plastics, Rubber, Chemical and Synthetic Materials)","Supervises production activities of a distinct unit within an establishment concerned with the fabrication of products from paper, rubber, plastics or other synthetic materials or the manufacture of pharmaceutical and chemical products, and controls and co-ordinates the activities of workers in this unit engaged in various occupations.","","0"
"35467","65","6","2","2","Supervisor and General Foreman (Food and Beverages Processing)","Supervises production activities of a distinct unit within an establishment in which foodstuffs and beverages are processed or manufactured on an industrial basis, and controls and co-ordinates the activities of the workers in this unit engaged in various occupations.","","0"
"35468","70","6","2","2","Supervisor and General Foreman (Production of Textiles and Clothing Manufacturing)","Supervises production activities of a distinct unit within an establishment in which textiles are produced or clothing is manufactured, and controls and co-ordinates the activities of the workers in this unit engaged in various occupations.","","0"
"35469","75","6","2","2","Supervisor and General Foreman (Construction Work)","Supervises, on a construction site, activities of a distinct unit of a construction enterprise which executes a construction project, or one or more phases thereof, and controls and co-ordinates the activities of the workers in this unit engaged in various occupations.","","0"
"35470","80","6","2","2","Supervisor and General Foreman (Production and Distribution of Electricity, Gas and Water)","Supervises the activities of a distinct unit within an establishment concerned with the production and distribution of electricity, steam or gas, or with water supply, sewage disposal and treatment, or refrigeration and assimilated services, and controls and co-ordinates the activities of the workers in this unit engaged in various occupations.","","0"
