"ccode","year","pop","gdp","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","country","region"
710,2006,48639,4698.274641,NA,NA,NA,NA,52.212,NA,20,NA,40.5,NA,NA,NA,NA,110409,NA,NA,"Sub-Saharan Africa"
710,2007,49173,4913.662026,NA,NA,NA,NA,52.212,NA,20,NA,38.6,NA,NA,NA,NA,118016,NA,NA,"Sub-Saharan Africa"
710,2008,49668,5048.08666,NA,NA,NA,NA,52.212,NA,20,NA,37.3,NA,NA,NA,NA,118706,NA,NA,"Sub-Saharan Africa"
710,2009,50110,4943.150083,NA,NA,NA,NA,52.212,NA,20,NA,34.1,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
710,2010,50492,5080.12159,NA,NA,7.88,86.2,NA,NA,NA,NA,31.9,0.714,2.17,NA,NA,NA,67.19999695,"South Africa","Sub-Saharan Africa"
716,1800,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1810,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1820,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976,0,0,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1830,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974,0,0,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1840,867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971,0,0,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1850,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1860,1058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1870,1171,NA,NA,NA,0.01,0.2,NA,NA,NA,NA,NA,0.963,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1880,1297,NA,NA,NA,0.02,0.5,NA,NA,NA,NA,NA,0.959,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1888,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1889,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1890,1438,NA,NA,NA,0.02,0.5,NA,169.045,1,NA,NA,0.956,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1891,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1892,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1893,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1894,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1895,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1896,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1897,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1898,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1899,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1900,1597,NA,NA,NA,0.03,0.7,NA,167.63,1,NA,NA,0.951,0,0,0,NA,NA,NA,"Sub-Saharan Africa"
716,1901,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1902,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1903,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,31,NA,NA,"Sub-Saharan Africa"
716,1904,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,39,NA,NA,"Sub-Saharan Africa"
716,1905,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,64,NA,NA,"Sub-Saharan Africa"
716,1906,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,69,NA,NA,"Sub-Saharan Africa"
716,1907,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,76,NA,NA,"Sub-Saharan Africa"
716,1908,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,108,NA,NA,"Sub-Saharan Africa"
716,1909,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,112,NA,NA,"Sub-Saharan Africa"
716,1910,1775,NA,NA,NA,0.03,0.7,NA,NA,1,NA,NA,0.947,0.07,0,5,118,38.80848,"Zimbabwe","Sub-Saharan Africa"
716,1911,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,140,NA,NA,"Sub-Saharan Africa"
716,1912,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,142,NA,NA,"Sub-Saharan Africa"
716,1913,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,159,NA,NA,"Sub-Saharan Africa"
716,1914,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,230,NA,NA,"Sub-Saharan Africa"
716,1915,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,269,NA,NA,"Sub-Saharan Africa"
716,1916,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,323,NA,NA,"Sub-Saharan Africa"
716,1917,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,361,NA,NA,"Sub-Saharan Africa"
716,1918,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,322,NA,NA,"Sub-Saharan Africa"
716,1919,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,335,NA,NA,"Sub-Saharan Africa"
716,1920,1976,NA,NA,NA,0.09,1.8,NA,NA,1,NA,NA,0.941,0.19,0.01,14,379,NA,NA,"Sub-Saharan Africa"
716,1921,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,378,NA,NA,"Sub-Saharan Africa"
716,1922,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,339,NA,NA,"Sub-Saharan Africa"
716,1923,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,405,NA,NA,"Sub-Saharan Africa"
716,1924,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,428,NA,NA,"Sub-Saharan Africa"
716,1925,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,499,NA,NA,"Sub-Saharan Africa"
716,1926,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,634,NA,NA,"Sub-Saharan Africa"
716,1927,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,658,NA,NA,"Sub-Saharan Africa"
716,1928,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,793,NA,NA,"Sub-Saharan Africa"
716,1929,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,751,NA,NA,"Sub-Saharan Africa"
716,1930,2202,NA,NA,NA,0.56,11.8,NA,NA,1,NA,NA,0.936,0.31,0.01,25,680,NA,NA,"Sub-Saharan Africa"
716,1931,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,425,NA,NA,"Sub-Saharan Africa"
716,1932,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,317,NA,NA,"Sub-Saharan Africa"
716,1933,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,350,NA,NA,"Sub-Saharan Africa"
716,1934,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,466,NA,NA,"Sub-Saharan Africa"
716,1935,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,503,NA,NA,"Sub-Saharan Africa"
716,1936,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,510,NA,NA,"Sub-Saharan Africa"
716,1937,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,746,NA,NA,"Sub-Saharan Africa"
716,1938,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,756,NA,NA,"Sub-Saharan Africa"
716,1939,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,810,NA,NA,"Sub-Saharan Africa"
716,1940,2458,NA,NA,NA,1.04,19.5,NA,NA,1,NA,NA,0.929,0.38,0.01,34,935,NA,NA,"Sub-Saharan Africa"
716,1941,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1022,NA,NA,"Sub-Saharan Africa"
716,1942,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1130,NA,NA,"Sub-Saharan Africa"
716,1943,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1288,NA,NA,"Sub-Saharan Africa"
716,1944,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1309,NA,NA,"Sub-Saharan Africa"
716,1945,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1218,NA,NA,"Sub-Saharan Africa"
716,1946,NA,NA,NA,53.93858601,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1177,NA,NA,"Sub-Saharan Africa"
716,1947,NA,NA,2.190403587,53.9888208,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1102,NA,NA,"Sub-Saharan Africa"
716,1948,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1238,NA,NA,"Sub-Saharan Africa"
716,1949,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1400,NA,NA,"Sub-Saharan Africa"
716,1950,2747,700.9793733,NA,NA,2,33.4,48.539,170.988,1,NA,NA,0.922,0,0.02,63,NA,40.33257,"Zimbabwe","Sub-Saharan Africa"
716,1951,NA,721.8036552,NA,NA,NA,NA,48.539,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1952,NA,724.4619847,NA,NA,NA,NA,48.539,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1953,NA,759.6443335,NA,NA,NA,NA,48.539,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1954,NA,772.2374294,NA,NA,NA,NA,48.539,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1955,NA,808.4441937,NA,NA,NA,NA,50.585,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1956,NA,891.8506439,NA,NA,NA,NA,50.585,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1957,NA,923.6659225,NA,NA,NA,NA,50.585,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1958,NA,906.4446568,NA,NA,NA,NA,50.585,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1959,NA,925.1476802,NA,NA,NA,NA,50.585,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1960,3751,937.9363854,NA,NA,2.49,41,52.483,171.076,1,NA,NA,0.894,0,0.03,96,NA,50.11926,"Zimbabwe","Sub-Saharan Africa"
716,1961,NA,955.5285515,NA,NA,NA,NA,52.483,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1962,NA,938.8143635,NA,NA,NA,NA,52.483,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1963,NA,901.0922117,NA,NA,NA,NA,52.483,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,1964,NA,953.4382292,8.662613022,78.58277382,NA,NA,52.483,NA,1,NA,NA,NA,NA,NA,NA,1220,NA,NA,"Sub-Saharan Africa"
716,1965,NA,983.5074677,NA,NA,NA,NA,54.129,NA,1,NA,NA,NA,NA,NA,NA,1422,NA,NA,"Sub-Saharan Africa"
716,1966,NA,967.3901827,NA,NA,NA,NA,54.129,NA,NA,NA,NA,NA,NA,NA,NA,1649,NA,NA,"Sub-Saharan Africa"
716,1967,NA,1014.526872,NA,NA,NA,NA,54.129,NA,NA,NA,NA,NA,NA,NA,NA,1445,NA,NA,"Sub-Saharan Africa"
716,1968,NA,999.2619615,NA,NA,NA,NA,54.129,NA,NA,NA,NA,NA,NA,NA,NA,1741,NA,NA,"Sub-Saharan Africa"
716,1969,NA,1085.786472,NA,NA,NA,NA,54.129,NA,NA,NA,NA,NA,NA,NA,NA,1841,NA,NA,"Sub-Saharan Africa"
716,1970,5204,1282.428839,NA,NA,3.32,52.3,55.773,171.34,15,NA,NA,0.884,0.43,0.02,101,2226,50.68494,"Zimbabwe","Sub-Saharan Africa"
716,1971,NA,1353.227823,NA,NA,NA,NA,55.773,NA,15,NA,NA,NA,NA,NA,NA,2384,NA,NA,"Sub-Saharan Africa"
716,1972,NA,1423.27382,NA,NA,NA,NA,55.773,NA,15,NA,NA,NA,NA,NA,NA,2243,NA,NA,"Sub-Saharan Africa"
716,1973,NA,1431.868215,NA,NA,NA,NA,55.773,NA,15,NA,NA,NA,NA,NA,NA,2531,NA,NA,"Sub-Saharan Africa"
716,1974,NA,1427.290408,NA,NA,NA,NA,55.773,NA,15,NA,NA,NA,NA,NA,NA,2470,NA,NA,"Sub-Saharan Africa"
716,1975,NA,1401.810875,NA,NA,NA,NA,57.832,NA,15,NA,NA,NA,NA,NA,NA,2270,47.15,"Zimbabwe","Sub-Saharan Africa"
716,1976,NA,1357.055534,NA,NA,NA,NA,57.832,NA,15,NA,NA,NA,NA,NA,NA,2965,NA,NA,"Sub-Saharan Africa"
716,1977,NA,1220.696987,NA,NA,NA,NA,57.832,NA,15,NA,NA,NA,NA,NA,NA,2536,NA,NA,"Sub-Saharan Africa"
716,1978,NA,1232.115448,NA,NA,NA,NA,57.832,NA,15,NA,NA,NA,NA,NA,NA,2535,NA,NA,"Sub-Saharan Africa"
716,1979,NA,1210.663597,NA,NA,NA,NA,57.832,NA,15,NA,NA,NA,NA,NA,NA,2577,NA,NA,"Sub-Saharan Africa"
716,1980,7282,1295.403271,NA,NA,4.06,56,60.671,171.004,15,14.05,NA,0.877,0.36,0.02,136,2628,NA,NA,"Sub-Saharan Africa"
716,1981,NA,1407.145808,14.69903325,51.12707216,NA,NA,60.671,NA,15,14.05,NA,NA,NA,NA,NA,2573,NA,NA,"Sub-Saharan Africa"
716,1982,NA,1404.565742,16.61370047,60.15305343,NA,NA,60.671,NA,15,14.05,NA,NA,NA,NA,NA,2404,NA,NA,"Sub-Saharan Africa"
716,1983,NA,1374.309692,9.980828114,36.1374811,NA,NA,60.671,NA,12,14.05,NA,NA,NA,NA,NA,2853,NA,NA,"Sub-Saharan Africa"
716,1984,NA,1296.896307,11.21784158,33.35033983,NA,NA,60.671,NA,12,14.05,NA,NA,NA,NA,NA,2706,NA,NA,"Sub-Saharan Africa"
716,1985,NA,1335.204255,NA,NA,NA,NA,60.915,NA,12,8.28,NA,NA,NA,NA,NA,2799,NA,NA,"Sub-Saharan Africa"
716,1986,NA,1321.649972,NA,NA,NA,NA,60.915,NA,12,8.28,NA,NA,NA,NA,NA,3580,NA,NA,"Sub-Saharan Africa"
716,1987,NA,1257.313124,NA,NA,NA,NA,60.915,NA,5,8.28,NA,NA,NA,NA,NA,4155,NA,NA,"Sub-Saharan Africa"
716,1988,NA,1325.516496,NA,NA,NA,NA,60.915,NA,5,8.28,NA,NA,NA,NA,NA,4392,NA,NA,"Sub-Saharan Africa"
716,1989,NA,1367.827973,NA,NA,NA,NA,60.915,NA,5,8.28,NA,NA,NA,NA,NA,4414,NA,NA,"Sub-Saharan Africa"
716,1990,10461,1355.449565,NA,NA,5.96,66.8,55.99,169.9,5,3.39,NA,0.866,0.43,0.02,187,4543,46.17343,"Zimbabwe","Sub-Saharan Africa"
716,1991,NA,1412.689151,NA,NA,NA,NA,55.99,NA,5,3.39,NA,NA,NA,NA,NA,4616,NA,NA,"Sub-Saharan Africa"
716,1992,NA,1259.718757,NA,NA,NA,NA,55.99,NA,5,3.39,NA,NA,NA,NA,NA,4927,NA,NA,"Sub-Saharan Africa"
716,1993,NA,1256.334289,NA,NA,NA,NA,55.99,NA,5,3.39,NA,NA,NA,NA,NA,4728,NA,NA,"Sub-Saharan Africa"
716,1994,NA,1315.917225,NA,NA,NA,NA,55.99,NA,5,3.39,NA,NA,NA,NA,NA,5123,NA,NA,"Sub-Saharan Africa"
716,1995,NA,1309.672754,NA,NA,NA,NA,46.946,NA,5,3.94,NA,NA,NA,NA,NA,4382,NA,NA,"Sub-Saharan Africa"
716,1996,NA,1416.948913,NA,NA,NA,NA,46.946,NA,5,1.6,NA,NA,NA,NA,NA,4334,NA,NA,"Sub-Saharan Africa"
716,1997,NA,1417.151217,NA,NA,NA,NA,46.946,NA,5,1.6,NA,NA,NA,NA,NA,4151,NA,NA,"Sub-Saharan Africa"
716,1998,NA,1401.599218,NA,NA,NA,NA,46.946,NA,5,1.6,NA,NA,NA,NA,NA,4115,NA,NA,"Sub-Saharan Africa"
716,1999,NA,1337.046198,NA,NA,NA,NA,46.946,NA,8,1.6,NA,NA,NA,NA,NA,4584,NA,NA,"Sub-Saharan Africa"
716,2000,12455,1231.003644,NA,NA,7.26,93.2,43.074,NA,8,4.89,NA,0.842,0.32,0.01,112,4040,NA,NA,"Sub-Saharan Africa"
716,2001,12502,1248.161,NA,NA,NA,NA,43.074,NA,7,NA,NA,NA,NA,NA,NA,3692,NA,NA,"Sub-Saharan Africa"
716,2002,12518,1128.107824,4.101823,NA,NA,NA,43.074,NA,7,NA,NA,NA,NA,NA,NA,3464,NA,NA,"Sub-Saharan Africa"
716,2003,12510,941.779964,NA,NA,NA,NA,43.074,NA,7,NA,NA,NA,NA,NA,NA,3130,NA,NA,"Sub-Saharan Africa"
716,2004,12492,891.5411524,NA,NA,NA,NA,43.074,NA,7,NA,32.9,NA,NA,NA,NA,2880,NA,NA,"Sub-Saharan Africa"
716,2005,12475,849.2912478,NA,NA,NA,NA,47.326,NA,7,NA,NA,NA,NA,NA,NA,3127,NA,NA,"Sub-Saharan Africa"
716,2006,12459,826.7980905,NA,NA,NA,NA,47.326,NA,7,NA,NA,NA,NA,NA,NA,2866,NA,NA,"Sub-Saharan Africa"
716,2007,12449,802.649436,NA,NA,NA,NA,47.326,NA,7,NA,NA,NA,NA,NA,NA,2614,NA,NA,"Sub-Saharan Africa"
716,2008,12463,660.7354466,NA,NA,NA,NA,47.326,NA,7,NA,14.3,NA,NA,NA,NA,2493,NA,NA,"Sub-Saharan Africa"
716,2009,12523,699.5601542,NA,NA,NA,NA,47.326,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
716,2010,12644,749.7978863,NA,NA,7.92,100,NA,NA,NA,NA,NA,0.826,0.3,NA,NA,NA,NA,NA,"Sub-Saharan Africa"
720,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
720,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
720,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"MENA"
724,1800,11552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
724,1810,11873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
724,1820,12203,NA,NA,NA,NA,NA,NA,NA,7,0,8.8,0.561,0,0,NA,0,38.04,"Spain","W. Europe"
724,1821,NA,NA,18.69844076,NA,NA,NA,NA,NA,7,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1822,NA,NA,18.7952933,NA,NA,NA,NA,NA,7,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1823,NA,NA,18.89307713,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1824,NA,NA,12.23150296,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1825,NA,NA,12.29924387,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1826,NA,NA,15.12158301,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1827,NA,NA,19.42213417,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1828,NA,NA,20.33886217,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1829,NA,NA,21.12558425,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,0,NA,NA,"W. Europe"
724,1830,13041,NA,19.26821312,NA,NA,NA,NA,161,5,0,8.8,0.536,0,0,NA,1,NA,NA,"W. Europe"
724,1831,NA,NA,16.14728875,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,1,NA,NA,"W. Europe"
724,1832,NA,NA,13.99064325,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,1,NA,NA,"W. Europe"
724,1833,NA,NA,14.40019915,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,1,NA,NA,"W. Europe"
724,1834,NA,NA,17.86627248,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,1,NA,NA,"W. Europe"
724,1835,NA,NA,16.07381119,NA,NA,NA,NA,NA,5,0,8.8,NA,NA,NA,NA,1,NA,NA,"W. Europe"
724,1836,NA,NA,14.32549231,NA,NA,NA,NA,NA,8,0,8.8,NA,NA,NA,NA,6,NA,NA,"W. Europe"
